id,parameter_set_id,source,qualifier,amount,units
50434,508,Incentive,min,400.0000,$/Unit
50435,508,Incentive,max,800.0000,$
50436,1981,Incentive,,0.2500,$/W
50437,7240,Incentive,,0.2500,$/W
50438,7240,System,max,150.0000,kW
50439,7241,Incentive,,0.2500,$/W
50440,7241,System,max,25.0000,kW
50441,2363,Incentive,,0.0500,$/W
50442,2363,Incentive,max,2500.0000,$
50443,2365,Incentive,,0.7500,"$/first year kWh savings"
50444,7587,System,max,7.6000,kW
50445,7587,Incentive,,0.6500,$/W
50446,7588,Incentive,,2000.0000,$
50447,2799,Incentive,,50.0000,"% of cost"
50448,2799,Incentive,max,10000.0000,$
50449,2799,Incentive,max,12500.0000,$
50450,6243,Incentive,,250.0000,$/kW
50451,6243,Incentive,,100.0000,$/kW
50452,6243,Incentive,max,3400.0000,$
50453,6243,System,max,25.0000,kW
50454,7589,Incentive,,50.0000,"% of cost"
50455,7589,Incentive,max,15000.0000,$
50456,7589,Incentive,max,20000.0000,$
50457,458,System,min,0.5000,kW
50458,458,System,max,15.0000,kW
50459,458,Incentive,,0.1000,$/W
50460,459,System,min,0.5000,kW
50461,459,System,max,100.0000,kW
50462,459,Incentive,,0.1000,$/W
50465,6896,Incentive,,250.0000,$
50466,6897,Incentive,,125.0000,$
50467,743,System,max,10.0000,kW
50468,743,Incentive,,0.0025,$/kWh
50469,744,System,min,10.0000,kW
50470,744,System,max,100.0000,kW
50471,744,Incentive,,0.0025,$/kWh
50472,1658,Incentive,,0.6000,$/W
50473,1658,Incentive,max,80000.0000,$
50474,1658,Incentive,max,50.0000,"% of cost"
50475,6346,System,max,75.0000,kW
50476,6346,Incentive,,0.0900,$/kWh
50477,6346,Incentive,,0.6000,$/W-DC
50478,7236,System,min,75.0000,kW
50479,7236,System,max,400.0000,kW
50480,7236,Incentive,,0.0900,$/kWh
50481,7237,System,min,400.0000,kW
50482,7237,System,max,1.0000,MW
50483,7237,Incentive,,0.0700,$/kWh
50484,7238,System,min,1.0000,MW
50485,7238,Incentive,,0.0500,$/kWh
50486,7239,Incentive,,1.0000,$/W-DC
50487,6345,Incentive,,0.6000,$/W
50488,6345,Incentive,max,2500.0000,$/Unit
50489,7235,Incentive,,1.0000,$/W
50490,7235,Incentive,max,2500.0000,$/Unit
50491,156,Incentive,,2500.0000,$
50507,191,Incentive,,0.5000,$/W-DC
50508,191,Incentive,max,6000.0000,$
50509,192,Incentive,,0.2500,$/W-DC
50510,192,Incentive,max,0.7000,$/W-DC
50511,2251,Incentive,,0.5000,$/W
50512,2251,Incentive,max,6000.0000,$
50513,2252,Incentive,min,0.2500,$/W
50514,2252,Incentive,max,0.7000,$/W
50515,2252,Incentive,max,36250.0000,$
50516,159,Incentive,,100.0000,%
50517,484,Incentive,,0.1000,$/W
50518,484,Incentive,max,300.0000,$
50519,484,System,max,3.0000,kW
50520,7234,Incentive,,0.1000,$/W
50521,7234,Incentive,max,1000.0000,$
50522,7234,System,max,10.0000,kW
50523,2390,Incentive,,25.0000,"% of cost"
50524,2390,Incentive,max,3000.0000,$
50525,2391,Incentive,,25.0000,"% of cost"
50526,2391,Incentive,max,5000.0000,$
50527,7590,Incentive,,25.0000,"% of cost"
50528,471,Incentive,,25.0000,"% of cost"
50529,471,Incentive,max,2500.0000,$
50530,472,Incentive,,25.0000,"% of cost"
50531,472,Incentive,max,2500.0000,$
50532,2013,Incentive,,25.0000,%
50533,2013,Incentive,max,3000.0000,$
50545,36,System,max,7.0000,kW
50546,36,Incentive,,1.0000,$/W
50547,37,System,min,8.0000,kW
50548,37,System,max,250.0000,kW
50549,37,Incentive,,0.0400,$/kWh
50550,7591,System,min,250.1000,kW
50551,7591,System,max,500.0000,kW
50552,7591,Incentive,,0.0375,$/kW
50553,7592,System,min,500.1000,kW
50554,7592,System,max,1.0000,MW
50555,7592,Incentive,,0.0350,$/kWh
50556,6890,Incentive,,100.0000,"% of cost"
50557,6464,Incentive,min,4.8000,"$/square foot"
50558,6464,Incentive,max,12.8000,"$/square foot"
50559,6465,Incentive,,30.0000,$/Unit
50560,6466,Incentive,min,0.0500,"$/square foot"
50561,6466,Incentive,max,1.8800,"$/square foot"
50562,6467,Incentive,min,2400.0000,$
50563,6467,Incentive,max,2800.0000,$
50564,6468,Incentive,min,640.0000,$
50565,6468,Incentive,max,800.0000,$
50566,7593,Incentive,min,80.0000,$
50567,7593,Incentive,max,100.0000,$
50568,7594,Incentive,min,250.0000,$
50569,7594,Incentive,max,450.0000,$
50583,6507,Incentive,min,0.5000,$/Unit
50584,6507,Incentive,max,200.0000,$/Unit
50585,6508,Incentive,min,12.0000,$/Unit
50586,6508,Incentive,max,30.0000,$/Unit
50587,6509,Incentive,min,35.0000,$/ton
50588,6509,Incentive,max,50.0000,$/ton
50589,6510,Incentive,,50.0000,$/ton
50590,6511,Incentive,,125.0000,$/Unit
50591,6512,Incentive,,100.0000,$/horsepower
50592,7595,Incentive,min,0.1500,$/Unit
50593,7595,Incentive,max,15.0000,$/Unit
50594,7596,Incentive,,75.0000,$
50595,7597,Incentive,,100.0000,$/ton
50596,2457,Incentive,max,3500.0000,$
50597,2457,Incentive,,30.0000,"$/square foot"
50614,6482,Incentive,max,1.5000,$/Unit
50615,6483,Incentive,min,250.0000,$/Unit
50616,6483,Incentive,max,400.0000,$/Unit
50617,6484,Incentive,min,150.0000,$/Unit
50618,6484,Incentive,max,400.0000,$/Unit
50619,6485,Incentive,min,75.0000,$/Unit
50620,6485,Incentive,max,300.0000,$/Unit
50621,6486,Incentive,,300.0000,$/Unit
50622,6487,Incentive,min,25.0000,$/Unit
50623,6487,Incentive,max,350.0000,$/Unit
50624,6488,Incentive,,350.0000,$/Unit
50625,6492,Incentive,,50.0000,$/Unit
50626,6493,Incentive,,20.0000,$/Unit
50627,6494,Incentive,,75.0000,$/Unit
50628,6495,Incentive,,75.0000,$/Unit
50629,7598,Incentive,,500.0000,$
50630,3092,Incentive,min,250.0000,$/Unit
50631,3092,Incentive,max,450.0000,$/Unit
50632,3095,Incentive,,50.0000,%
50633,3095,Incentive,max,400.0000,$
50634,5768,Incentive,min,75.0000,$
50635,5768,Incentive,max,200.0000,$
50636,5769,Incentive,,200.0000,$
50637,5770,Incentive,,25.0000,$
50638,5771,Incentive,,100.0000,$
50639,6500,Incentive,min,75.0000,$/Unit
50640,6500,Incentive,max,300.0000,$/Unit
50641,6501,Incentive,min,250.0000,$/Unit
50642,6501,Incentive,max,400.0000,$/Unit
50643,6502,Incentive,min,150.0000,$/Unit
50644,6502,Incentive,max,400.0000,$/Unit
50645,6503,Incentive,max,50.0000,$/Unit
50646,6504,Incentive,min,5.0000,$/Unit
50647,6504,Incentive,max,500.0000,$/Unit
50648,6505,Incentive,min,50.0000,$/Unit
50649,6505,Incentive,max,150.0000,$/Unit
50650,5772,Incentive,,25.0000,$
50651,5773,Incentive,,200.0000,$
50652,5774,Incentive,min,400.0000,$
50653,5774,Incentive,max,800.0000,$
50654,6130,Incentive,,30.0000,"% of cost"
50655,6130,Incentive,max,5000.0000,$
50656,6131,Incentive,,30.0000,"% of cost"
50657,6131,Incentive,max,150000.0000,$
50658,6971,Incentive,,4000.0000,$
50659,6972,Incentive,,11000.0000,$
50660,6973,Incentive,,2700.0000,$
50661,6974,Incentive,min,35000.0000,$
50662,6974,Incentive,max,73000.0000,$
50663,1760,Incentive,,0.3580,$/W
50664,1760,System,max,10.0000,kW
50665,1761,Incentive,,0.2070,$/kWh
50666,1761,System,min,10.0000,kW
50667,1761,System,max,20.0000,kW
50668,3785,Incentive,max,850.0000,$
50669,4001,Incentive,,50.0000,$
50670,7328,Incentive,,25.0000,$
50671,1845,Incentive,,6.0000,%
50672,1651,Incentive,,1.0000,$/W
50673,1651,Incentive,max,2500.0000,$
50674,1651,System,min,1.0000,kW
50675,1651,Incentive,max,50.0000,"% of cost"
50676,1652,Incentive,,1.0000,$/W
50677,1652,Incentive,max,5000.0000,$
50678,1652,System,min,1.0000,kW
50679,1652,Incentive,max,50.0000,"% of cost"
50680,2224,Incentive,max,50.0000,"% of cost"
50681,7249,Incentive,min,150.0000,$/ton
50682,7249,Incentive,max,225.0000,$/ton
50683,7250,Incentive,min,175.0000,$/ton
50684,7250,Incentive,max,250.0000,$/ton
50685,7251,Incentive,,1.5000,"$/square foot"
50686,5783,Incentive,,250.0000,$/kW
50687,5783,Incentive,max,12500.0000,$
50688,5783,Incentive,max,50.0000,"% of cost"
50689,7252,Incentive,,25.0000,$/Unit
50693,6434,Incentive,,250.0000,$/ton
50694,6434,Incentive,,175.0000,$/ton
50695,6435,Incentive,,200.0000,$/ton
50696,2695,Incentive,,750.0000,$/Unit
50697,6633,Incentive,max,750.0000,$/Unit
50698,1480,Incentive,,25.0000,"% of cost"
50699,1480,Incentive,max,2000.0000,$
50700,1481,System,max,660.0000,kW
50701,1481,Incentive,,10.0000,"% of cost"
50702,1481,Incentive,max,50000.0000,$
50703,1482,System,min,660.0000,kW
50704,1482,Incentive,,0.0035,"$/kWh (4 years)"
50705,4538,System,max,2.0000,MW
50706,4538,Incentive,,10.0000,"% of cost"
50707,4538,Incentive,max,50000.0000,$
50708,7585,Incentive,,1600.0000,$
50709,7586,System,max,5600.0000,
50710,7586,Incentive,,0.1200,$/Unit
50724,342,Incentive,,25.0000,"% of cost"
50725,342,Incentive,max,2000.0000,$
50726,343,System,max,660.0000,kW
50727,343,Incentive,,10.0000,"% of cost"
50728,343,Incentive,max,50000.0000,$
50729,344,System,min,660.0000,kW
50730,344,Incentive,,0.0035,"$/kWh (4 years)"
50731,4536,System,max,2.0000,MW
50732,4536,Incentive,,10.0000,"% of cost"
50733,4536,Incentive,max,50000.0000,$
50734,7599,Incentive,,1600.0000,$
50735,7600,System,max,5600.0000,
50736,7600,Incentive,,0.1200,$/Unit
50737,6811,Incentive,max,75.0000,"% of cost"
50738,6811,Incentive,max,100000.0000,$
50739,6812,Incentive,max,50.0000,"% of cost"
50753,2305,Incentive,,400.0000,$/Unit
50754,5703,Incentive,,150.0000,$/Unit
50757,2306,Incentive,,50.0000,$/Unit
50758,2307,Incentive,,10.0000,$/kW
50759,6300,Incentive,,200.0000,$/ton
50760,6301,Incentive,min,300.0000,$
50761,6301,Incentive,max,400.0000,$
50762,6302,Incentive,min,20.0000,$/motor
50763,6302,Incentive,max,1000.0000,$/motor
50764,6303,Incentive,,35.0000,$/horsepower
50765,6304,Incentive,min,60.0000,$/Unit
50766,6304,Incentive,max,1000.0000,$/Unit
50767,6305,Incentive,,50.0000,$/Unit
50768,6306,Incentive,,0.4000,"$/square foot"
50769,6307,Incentive,,270.0000,"$/kW peak demand reduction"
50770,3972,Incentive,min,200.0000,$/ton
50771,6616,Incentive,min,300.0000,$/Unit
50772,6616,Incentive,max,1000.0000,$/Unit
50773,6617,Incentive,min,40.0000,$/motor
50774,6617,Incentive,max,2700.0000,$/motor
50775,6618,Incentive,min,200.0000,$/Unit
50776,6618,Incentive,max,4000.0000,$/Unit
50777,6619,Incentive,,0.0450,$/kWh
50778,6620,Incentive,,50.0000,"% of cost"
50779,6620,Incentive,max,50.0000,$
50780,1057,Incentive,min,50.0000,$/Unit
50781,1057,Incentive,max,90.0000,$
50782,1058,Incentive,min,15.0000,$/Unit
50783,1058,Incentive,max,25.0000,$
50784,1059,Incentive,min,25.0000,$/Unit
50785,1059,Incentive,max,40.0000,$
50786,1060,Incentive,min,100.0000,$/Unit
50787,1060,Incentive,max,22000.0000,$/Unit
50788,1060,Incentive,max,50.0000,"% of cost"
50789,1061,Incentive,,25.0000,$/Unit
50790,1062,Incentive,,50.0000,%
50791,1062,Incentive,max,20.0000,$
50792,3967,Incentive,min,200.0000,$/ton
50793,6614,Incentive,min,60.0000,$/Unit
50794,6614,Incentive,max,400.0000,$/Unit
50795,6614,Incentive,max,50.0000,"% of cost"
50796,6615,Incentive,min,50.0000,$/Unit
50797,6615,Incentive,max,100.0000,$/Unit
50798,6615,Incentive,max,50.0000,"% of cost"
50820,5085,Incentive,max,20000.0000,$
50821,2681,Incentive,min,25.0000,$/Unit
50822,2681,Incentive,max,75.0000,$
50823,2682,Incentive,,25.0000,$/Unit
50824,2683,Incentive,,50.0000,$/Unit
50825,2684,Incentive,,300.0000,$/kW
50826,5789,Incentive,,25.0000,$
50827,7608,Incentive,,2500.0000,$/Unit
50828,7608,Incentive,max,50.0000,"% of cost"
50846,2031,Incentive,,625.0000,$/kW
50847,2031,Incentive,max,3125.0000,$
50851,2032,Incentive,,1.5000,$/W
50852,2032,Incentive,max,4500.0000,$
50853,7543,Incentive,,300.0000,$
50854,4084,Incentive,,75.0000,$
50855,4085,Incentive,min,100.0000,$/Unit
50856,4085,Incentive,max,750.0000,$/Unit
50857,4088,Incentive,min,0.0800,"$/square foot"
50858,4088,Incentive,max,4.0000,"$/square foot"
50859,4089,Incentive,,0.0700,"$/square foot"
50860,4089,Incentive,max,100.0000,$
50861,4089,Incentive,max,50.0000,"% of cost"
50862,6605,Incentive,,750.0000,$
50863,6606,Incentive,min,300.0000,$
50864,6606,Incentive,max,350.0000,$
50877,6032,Incentive,,2.5000,"$/square foot"
50878,6034,Incentive,min,300.0000,$/Unit
50879,6034,Incentive,max,350.0000,$/Unit
50880,6035,Incentive,min,400.0000,$/Unit
50881,6035,Incentive,max,600.0000,$/Unit
50882,6037,Incentive,min,100.0000,$/Unit
50883,6037,Incentive,max,750.0000,$/Unit
50884,6602,Incentive,,300.0000,$
50885,6603,Incentive,min,50.0000,$/Unit
50886,6603,Incentive,max,75.0000,$/Unit
50887,6604,Incentive,,750.0000,$
50888,7613,Incentive,min,1000.0000,$
50889,7613,Incentive,max,1200.0000,$
50900,4079,Incentive,min,50.0000,$/Unit
50901,4079,Incentive,max,75.0000,$/Unit
50902,4080,Incentive,min,100.0000,$/Unit
50903,4080,Incentive,,5.2500,"$/square foot"
50904,6598,Incentive,min,300.0000,$
50905,6598,Incentive,max,350.0000,$
50906,6599,Incentive,min,400.0000,$
50907,6599,Incentive,max,600.0000,$
50908,6600,Incentive,,300.0000,$
50909,6601,Incentive,,2.5000,"$/square foot"
50910,7517,Incentive,,200.0000,$
50919,6691,Incentive,min,100.0000,$
50920,6691,Incentive,max,2000.0000,$
50921,6692,Incentive,,10.0000,$
50922,6693,Incentive,,15.0000,$
50923,1055,Incentive,,0.0450,"$/first year kWh savings"
50924,1056,Incentive,,50.0000,$/Unit
50925,5527,Incentive,min,200.0000,$/Unit
50926,5527,Incentive,max,8000.0000,$/Unit
50927,5529,Incentive,min,25.0000,$/Unit
50928,5529,Incentive,max,65.0000,$/Unit
50929,6320,Incentive,min,15.0000,$/motor
50930,6320,Incentive,max,2700.0000,$/motor
50931,6702,Incentive,,200.0000,$/ton
50932,6703,Incentive,,50.0000,$/Unit
50933,6704,Incentive,,50.0000,"% of cost"
50934,950,Incentive,max,1500.0000,$/Unit
50935,950,Incentive,min,1200.0000,$/Unit
50936,488,Incentive,,0.2000,$/W
50937,488,System,max,25.0000,kW
50938,489,Incentive,,0.0250,"$/kWh (5 years)"
50939,489,System,min,25.0100,kW
50940,489,System,max,500.0000,kW
50941,490,Incentive,,0.4500,$/W
50942,490,System,max,25.0000,kW
50943,491,Incentive,,0.0550,"$/kWh (5 years)"
50944,491,System,min,25.0100,kW
50945,491,System,max,500.0000,kW
50946,1337,System,max,500.0000,kW
50947,1337,Incentive,,0.4000,$/W-AC
50948,1338,System,max,500.0000,kW
50949,1338,Incentive,,0.8600,$/W-AC
50985,4909,Incentive,max,75.0000,$
50986,5232,Incentive,,0.1000,$/kWh
50987,5232,Incentive,max,75000.0000,$
50988,5723,Incentive,,250.0000,$/Unit
50989,7615,Incentive,max,50.0000,$/motor
50990,7616,Incentive,max,400.0000,
50991,7616,Incentive,max,80.0000,$/ton
50992,2992,Incentive,max,1000.0000,$
50993,4584,Incentive,,0.0400,"$/kWh (5 years)"
50994,7036,Incentive,,800.0000,$
50995,7037,Incentive,,4000.0000,$
50996,7038,Incentive,,6000.0000,$
50997,7617,Incentive,,6000.0000,$
50998,7618,Incentive,,8000.0000,$/Unit
50999,7618,Incentive,max,48000.0000,
51000,6793,Incentive,max,45000.0000,$
51001,6794,Incentive,max,95000.0000,$
51002,6796,Incentive,min,1500.0000,$/Unit
51003,6796,Incentive,max,3000.0000,$/Unit
51004,6795,Incentive,max,10000.0000,$
51005,6910,Incentive,max,500000.0000,$
51006,7039,Incentive,min,1500.0000,$
51007,7039,Incentive,max,6000.0000,$
51008,7040,Incentive,min,200.0000,$
51009,7040,Incentive,max,599.0000,$
51010,2049,Incentive,,1.0000,"$/first year kWh savings"
51011,2049,Incentive,max,200000.0000,$
51012,2050,Incentive,,1.5000,"$/first year kWh savings"
51013,2050,Incentive,max,200000.0000,$
51014,2051,Incentive,max,200000.0000,$
51015,2051,Incentive,,700.0000,$/ton
51016,2052,Incentive,,800.0000,$/ton
51017,2052,Incentive,max,200000.0000,$
51018,6788,Incentive,,1000.0000,$
51019,7619,Incentive,,2500.0000,$
51020,6786,Incentive,,60.0000,"% of cost"
51021,6786,Incentive,max,5000.0000,$
51022,6787,Incentive,,80.0000,"% of cost"
51023,6787,Incentive,max,5000.0000,$
51024,7620,Incentive,,75.0000,"% of cost"
51025,7620,Incentive,max,7000.0000,$
51026,6855,Incentive,max,2000.0000,$
51027,2551,Incentive,,25.6400,"$/therm displaced"
51028,2551,Incentive,max,3750.0000,$
51029,2552,Incentive,,19.2300,"$/therm displaced"
51030,2552,Incentive,max,500000.0000,$
51031,1317,Incentive,max,1000.0000,$
51032,5360,Incentive,max,0.2000,$/W-DC
51033,5360,Incentive,max,50000.0000,$
51035,1767,Incentive,max,50.0000,"% of cost"
51036,2719,Incentive,min,50.0000,$/Unit
51037,2719,Incentive,max,150.0000,$/Unit
51038,2720,Incentive,min,400.0000,$/Unit
51039,2720,Incentive,max,1300.0000,$/Unit
51040,5358,Incentive,min,300.0000,$/Unit
51041,5358,Incentive,max,500.0000,$/Unit
51042,5359,Incentive,,50.0000,$/Unit
51043,7621,Incentive,min,350.0000,$/Unit
51044,7621,Incentive,max,550.0000,$/Unit
51045,7622,Incentive,min,450.0000,$/Unit
51046,7622,Incentive,max,700.0000,$/Unit
51047,6854,Incentive,min,4000.0000,$/Unit
51048,6854,Incentive,max,4500.0000,$/Unit
51049,1248,Incentive,,70.0000,%
51052,1272,Incentive,min,850.0000,$
51053,1272,Incentive,max,2250.0000,$
51054,1265,Incentive,max,200000.0000,$
51055,1271,Incentive,min,2500.0000,$
51056,1271,Incentive,max,50000.0000,$
51069,6852,Incentive,min,30000.0000,$
51070,6852,Incentive,max,60000.0000,$
51071,6853,Incentive,min,25000.0000,$
51072,6853,Incentive,max,185000.0000,$
51073,2092,Incentive,max,1250.0000,$
51074,7623,Incentive,,250.0000,$/ton
51085,7005,Incentive,max,4500.0000,$
51086,7624,Incentive,max,35000.0000,$
51087,5270,System,min,1.0000,kW-CEC-AC
51088,5270,System,max,5.0000,kW-CEC-AC
51089,5270,Incentive,,3.0000,$/W-CEC-AC
51090,2553,Incentive,,29.8500,"$/therm displaced"
51091,2553,Incentive,max,4366.0000,$
51092,2555,Incentive,,20.1900,"$/therm displaced"
51093,2555,Incentive,max,800000.0000,$
51094,2557,Incentive,,5.0000,"$/therm displaced"
51095,2557,Incentive,max,50.0000,"% of cost"
51096,2557,Incentive,max,500000.0000,$
51097,6526,Incentive,,1000.0000,$/Unit
51098,6527,Incentive,,1000.0000,$/Unit
51099,6529,Incentive,,2000.0000,$/Unit
51100,6530,Incentive,,2000.0000,$/Unit
51101,7625,Incentive,,1000.0000,$/Unit
51102,7626,Incentive,,2000.0000,$/Unit
51106,6908,Incentive,,1000.0000,$
51107,6909,Incentive,min,2000.0000,$
51108,7627,Incentive,,7500.0000,$
51109,7628,Incentive,,6500.0000,$
51110,6906,Incentive,min,2000.0000,$
51111,6906,Incentive,max,315000.0000,$
51112,2733,Incentive,,60.0000,%
51113,2733,Incentive,max,5.0000,$
51114,81,Incentive,,1.0000,$/Unit
51115,81,Incentive,max,50.0000,"% of cost"
51116,81,Incentive,max,10.0000,$
51132,5362,Incentive,min,500.0000,$/Unit
51133,5362,Incentive,max,600.0000,$/Unit
51134,5363,Incentive,,100.0000,$/Unit
51135,5364,Incentive,max,100.0000,$/Unit
51136,5364,Incentive,min,25.0000,$/Unit
51137,6520,Incentive,,250.0000,$/Unit
51138,1077,Incentive,,500.0000,$/Unit
51139,1078,Incentive,,300.0000,$
51140,5322,Incentive,,200.0000,$/Unit
51141,5323,Incentive,,150.0000,$/Unit
51142,5324,Incentive,,150.0000,$/Unit
51143,5325,Incentive,,350.0000,$/Unit
51144,5326,Incentive,,700.0000,$
51145,5327,Incentive,,100.0000,$
51146,5986,Incentive,,300.0000,$
51147,7514,Incentive,,100.0000,$
51148,6931,Incentive,,100.0000,$
51149,6932,Incentive,,200.0000,$
51150,6515,Incentive,min,10.0000,$/Unit
51151,6515,Incentive,max,25.0000,$/Unit
51152,6516,Incentive,min,25.0000,$/Unit
51153,6516,Incentive,max,1500.0000,$/Unit
51154,6517,Incentive,min,20.0000,$/ton
51155,6517,Incentive,max,50.0000,$/ton
51156,6518,Incentive,min,2.0000,$/ton
51157,6518,Incentive,max,5.0000,$/ton
51158,6519,Incentive,max,50.0000,"% of cost"
51159,6937,Incentive,min,500.0000,$
51160,6937,Incentive,max,1500.0000,$
51161,6938,Incentive,max,750.0000,$
51162,6939,Incentive,,500.0000,$
51163,6940,Incentive,,1500.0000,$
51164,6942,Incentive,,250.0000,$
51165,6941,Incentive,,250.0000,$
51166,6621,Incentive,,100.0000,$
51167,6623,Incentive,,250.0000,$
51168,7601,Incentive,,0.2000,"$/square foot"
51169,7602,Incentive,,25.0000,$
51170,7603,Incentive,,350.0000,$
51171,7604,Incentive,,200.0000,$/ton
51172,7605,Incentive,min,500.0000,$
51173,7605,Incentive,max,750.0000,$
51174,7606,Incentive,min,750.0000,$
51175,7606,Incentive,max,1250.0000,$
51176,7607,Incentive,,250.0000,$
51177,7637,Incentive,,2000.0000,$
51178,6994,Incentive,,250.0000,$
51179,7638,Incentive,min,750.0000,$
51180,7638,System,,1500.0000,
51181,6778,Incentive,,75.0000,"% of cost"
51182,6778,Incentive,max,2500.0000,$
51183,6779,Incentive,max,300.0000,$/Unit
51184,7639,Incentive,,600.0000,$
51185,7640,Incentive,,1000.0000,$
51186,3669,Incentive,max,50.0000,"% of cost"
51187,3669,Incentive,,1000.0000,$/kW
51188,7610,Incentive,max,750.0000,$
51189,7611,Incentive,max,6000.0000,$
51190,7612,Incentive,max,3125.0000,$
51191,106,Incentive,,50.0000,$/Unit
51192,107,Incentive,,25.0000,$/Unit
51193,4974,Incentive,min,25.0000,$/Unit
51194,4974,Incentive,max,50.0000,$/Unit
51195,4975,Incentive,,100.0000,$/Unit
51196,7083,Incentive,,50.0000,"% of cost"
51197,7083,Incentive,max,1000.0000,$
51198,6954,Incentive,min,200.0000,$
51199,6954,Incentive,max,400.0000,$
51200,6950,Incentive,,250.0000,$
51201,6952,Incentive,,50.0000,$
51202,6951,Incentive,max,100.0000,"% of cost"
51206,6968,Incentive,,250.0000,$
51207,6969,Incentive,max,2000.0000,$
51208,6990,Incentive,,500.0000,$/Unit
51209,1807,Incentive,max,33.0000,"% of cost"
51210,3014,Incentive,max,12.5000,"% of cost"
51212,351,Incentive,,100.0000,%
51213,7629,Incentive,min,400.0000,$/Unit
51214,7629,Incentive,max,500.0000,$/Unit
51215,7630,Incentive,min,100.0000,$
51216,7630,Incentive,max,250.0000,$
51217,7631,Incentive,min,250.0000,$
51218,7631,Incentive,max,1650.0000,$
51219,7632,Incentive,min,1000.0000,$
51220,7632,Incentive,max,1400.0000,$
51221,7633,Incentive,min,0.5000,"$/square foot"
51222,7633,Incentive,max,1.5000,"$/square foot"
51223,7634,Incentive,,80.0000,$
